asin,ISBN10,title,brand,availability,discount,initial_price,final_price,currency,rating,reviews_count,categories,best_sellers_rank,timestamp,url
1250012163,9781250012166,Killing Lincoln: The Shocking Assassination that Changed America Forever (Bill O'Reilly's Killing Series),Bill O'ReillyMartin Dugard,In Stock.,7.5,17.99,10.49,USD,4.7 out of 5 stars,10497,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People""]","[{""category"":""Books / History / United States / Civil War"",""rank"":25},{""category"":""Books / History / Military / United States"",""rank"":84},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Military / American Civil War"",""rank"":17},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Presidents & Heads of State"",""rank"":64},{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Presidents & Heads of State / U.S. Presidents"",""rank"":52}]",2021-12-21T23:33:38.747Z,https://www.amazon.com/dp/1250012163
1338680455,1338680455,Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),Dav Pilkey,In Stock.,6.37,12.99,6.62,USD,4.9 out of 5 stars,16099,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]","[{""category"":""Books"",""rank"":88},{""category"":""Books / Children's Books"",""rank"":32},{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":3},{""category"":""Books / Children's Books / Humor"",""rank"":8},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":2},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":2},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":2}]",2021-12-21T23:33:54.527Z,https://www.amazon.com/dp/1338680455
1250237092,1250237092,Killing the Rising Sun: How America Vanquished World War II Japan (Bill O'Reilly's Killing Series),Bill O'Reilly,In Stock.,7.7,17.99,10.29,USD,4.8 out of 5 stars,10537,"[""Books"",""History"",""Military""]","[{""category"":""Books / History / Military / Weapons & Warfare"",""rank"":21},{""category"":""Books / History / Asia"",""rank"":77},{""category"":""Books / History / Asia / Japan"",""rank"":14},{""category"":""Books / History / Military / Weapons & Warfare / Nuclear"",""rank"":6}]",2021-12-21T23:33:53.902Z,https://www.amazon.com/dp/1250237092
1250237238,1250237238,Permanent Record,Edward Snowden,In Stock.,15.41,30.0,14.59,USD,4.7 out of 5 stars,10545,"[""Books"",""Politics & Social Sciences"",""Politics & Government""]","[{""category"":""Books / Biographies & Memoirs / Leaders & Notable People / Social Activists"",""rank"":39},{""category"":""Books / Politics & Social Sciences / Politics & Government / Specific Topics / Intelligence & Espionage"",""rank"":36},{""category"":""Books / Politics & Social Sciences / Politics & Government / Specific Topics / Privacy & Surveillance"",""rank"":8}]",2021-12-21T23:33:38.762Z,https://www.amazon.com/dp/1250237238
1250027438,1250027438,"Shadow and Bone (The Shadow and Bone Trilogy, 1)",Leigh Bardugo,In Stock.,3.17,10.99,7.82,USD,4.5 out of 5 stars,21976,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy""]","[{""category"":""Books / Teens / Literature & Fiction"",""rank"":75},{""category"":""Books / Teens / Science Fiction & Fantasy"",""rank"":51},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy"",""rank"":42},{""category"":""Books / Teens / Science Fiction & Fantasy / Science Fiction"",""rank"":14},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":15},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Fairy Tales & Folklore"",""rank"":3}]",2021-12-21T23:37:34.474Z,https://www.amazon.com/dp/1250027438
1338712764,1338712764,Cat Kid Comic Club: A Graphic Novel (Cat Kid Comic Club #1): From the Creator of Dog Man,Dav Pilkey,In Stock.,5.79,12.99,7.2,USD,4.9 out of 5 stars,13965,"[""Books"",""Children's Books"",""Animals""]","[{""category"":""Books / Children's Books"",""rank"":81},{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":9},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":4},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":5},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":4}]",2021-12-21T23:33:55.333Z,https://www.amazon.com/dp/1338712764
1250031818,1250031818,Fly Away,Kristin Hannah,In Stock.,7.32,17.99,10.67,USD,4.5 out of 5 stars,13223,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Literature & Fiction / Women's Fiction / Mothers & Children"",""rank"":94}]",2021-12-21T23:33:53.327Z,https://www.amazon.com/dp/1250031818
1338732870,1338732870,The Ickabog,J. K. Rowling,In Stock.,14.56,26.99,12.43,USD,4.7 out of 5 stars,14543,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]","[{""category"":""Books / Children's Books / Fairy Tales, Folk Tales & Myths"",""rank"":26},{""category"":""Books / Children's Books / Science Fiction & Fantasy"",""rank"":57},{""category"":""Books / Children's Books / Science Fiction & Fantasy / Fantasy & Magic"",""rank"":42},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life"",""rank"":78},{""category"":""Books / Children's Books / Growing Up & Facts of Life / Friendship, Social Skills & School Life / Friendship"",""rank"":44}]",2021-12-21T23:33:44.982Z,https://www.amazon.com/dp/1338732870
1338741039,1338741039,Dog Man: A Graphic Novel (Dog Man #1): From the Creator of Captain Underpants (1),Dav Pilkey,In Stock.,3.99,12.99,9.0,USD,4.8 out of 5 stars,14570,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":11},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":5},{""category"":""Books / Children's Books / Comics & Graphic Novels / Animals"",""rank"":2},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":6},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":5}]",2021-12-21T23:34:04.671Z,https://www.amazon.com/dp/1338741039
1338741047,1338741047,Dog Man Unleashed: A Graphic Novel (Dog Man #2): From the Creator of Captain Underpants (2),Dav Pilkey,In Stock.,3.99,12.99,9.0,USD,4.9 out of 5 stars,13893,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":21},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":10},{""category"":""Books / Children's Books / Comics & Graphic Novels / Animals"",""rank"":5},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":11},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":9}]",2021-12-21T23:33:41.055Z,https://www.amazon.com/dp/1338741047
1338741055,1338741055,Dog Man: A Tale of Two Kitties: A Graphic Novel (Dog Man #3): From the Creator of Captain Underpants (3),Dav Pilkey,In Stock.,3.91,12.99,9.08,USD,4.9 out of 5 stars,13406,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":27},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":12},{""category"":""Books / Children's Books / Comics & Graphic Novels / Animals"",""rank"":7},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":13},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":11}]",2021-12-21T23:37:37.447Z,https://www.amazon.com/dp/1338741055
1338741063,1338741063,Dog Man and Cat Kid: A Graphic Novel (Dog Man #4): From the Creator of Captain Underpants (4),Dav Pilkey,In Stock.,3.99,12.99,9.0,USD,4.9 out of 5 stars,13253,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":25},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":11},{""category"":""Books / Children's Books / Comics & Graphic Novels / Animals"",""rank"":6},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":12},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":10}]",2021-12-21T23:33:39.432Z,https://www.amazon.com/dp/1338741063
1338741071,1338741071,Dog Man: Lord of the Fleas: A Graphic Novel (Dog Man #5): From the Creator of Captain Underpants (5),Dav Pilkey,In Stock.,3.99,12.99,9.0,USD,4.9 out of 5 stars,13336,"[""Books"",""Children's Books"",""Animals""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":44},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":17},{""category"":""Books / Children's Books / Comics & Graphic Novels / Animals"",""rank"":9},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":15},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":15}]",2021-12-21T23:33:42.054Z,https://www.amazon.com/dp/1338741071
133874108X,133874108X,Dog Man: Brawl of the Wild: A Graphic Novel (Dog Man #6): From the Creator of Captain Underpants (6),Dav Pilkey,In Stock.,3.99,12.99,9.0,USD,4.9 out of 5 stars,16165,"[""Books"",""Children's Books"",""Comics & Graphic Novels""]","[{""category"":""Books / Children's Books / Comics & Graphic Novels"",""rank"":37},{""category"":""Books / Children's Books / Comics & Graphic Novels / Action & Adventure"",""rank"":15},{""category"":""Books / Children's Books / Comics & Graphic Novels / Animals"",""rank"":8},{""category"":""Books / Children's Books / Comics & Graphic Novels / Humorous"",""rank"":14},{""category"":""Books / Children's Books / Comics & Graphic Novels / Superheroes"",""rank"":13}]",2021-12-21T23:33:41.403Z,https://www.amazon.com/dp/133874108X
125004443X,125004443X,"Siege and Storm (The Shadow and Bone Trilogy, 2)",Leigh Bardugo,In Stock.,2.53,10.99,8.46,USD,4.5 out of 5 stars,15703,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy""]","[{""category"":""Books / Teens / Science Fiction & Fantasy"",""rank"":85},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy"",""rank"":68},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":19},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Fairy Tales & Folklore"",""rank"":7}]",2021-12-21T23:33:40.453Z,https://www.amazon.com/dp/125004443X
1250048672,1250048672,A Street Cat Named Bob: And How He Saved My Life,James Bowen,In Stock.,7.1,16.99,9.89,USD,4.8 out of 5 stars,11202,"[""Books"",""Crafts, Hobbies & Home"",""Pets & Animal Care""]","[{""category"":""Books / Crafts, Hobbies & Home / Pets & Animal Care / Essays"",""rank"":13},{""category"":""Books / Crafts, Hobbies & Home / Pets & Animal Care / Cats"",""rank"":60}]",2021-12-21T23:33:44.764Z,https://www.amazon.com/dp/1250048672
125026569X,125026569X,Cilka's Journey,Heather Morris,In Stock.,7.15,16.99,9.84,USD,4.7 out of 5 stars,17630,"[""Books"",""Literature & Fiction"",""Genre Fiction""]","[{""category"":""Books / Literature & Fiction / World Literature"",""rank"":40},{""category"":""Books / Religion & Spirituality / Literature & Fiction"",""rank"":91},{""category"":""Books / Literature & Fiction / World Literature / Jewish"",""rank"":13},{""category"":""Books / Literature & Fiction / Historical Fiction / World War II"",""rank"":54}]",2021-12-21T23:33:50.074Z,https://www.amazon.com/dp/125026569X
1250272610,1250272610,"The Awakening: The Dragon Heart Legacy, Book 1 (The Dragon Heart Legacy, 1)",Nora Roberts,In Stock.,14.09,28.99,14.9,USD,4.8 out of 5 stars,17475,"[""Books"",""Science Fiction & Fantasy"",""Fantasy""]","[{""category"":""Books / Romance / Fantasy"",""rank"":60},{""category"":""Books / Romance / Paranormal"",""rank"":77},{""category"":""Books / Science Fiction & Fantasy / Fantasy / Romantic"",""rank"":73},{""category"":""Books / Science Fiction & Fantasy / Fantasy / Paranormal & Urban"",""rank"":72}]",2021-12-21T23:33:44.384Z,https://www.amazon.com/dp/1250272610
1250272815,1250272815,"Forgotten in Death: An Eve Dallas Novel (In Death, 53)",J. D. Robb,In Stock.,11.06,28.99,17.93,USD,4.8 out of 5 stars,12138,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime / Serial Killers"",""rank"":97}]",2021-12-21T23:33:56.762Z,https://www.amazon.com/dp/1250272815
1250272939,1250272939,Legacy: A Novel,Nora Roberts,In Stock.,12.27,28.99,16.72,USD,4.6 out of 5 stars,14289,"[""Books"",""Literature & Fiction"",""Women's Fiction""]","[{""category"":""Books / Literature & Fiction / Women's Fiction / Mothers & Children"",""rank"":86}]",2021-12-21T23:33:44.154Z,https://www.amazon.com/dp/1250272939
1250297141,1250297141,"Oathbringer: Book Three of the Stormlight Archive (The Stormlight Archive, 3)",Brandon Sanderson,In Stock.,5.5,23.99,18.49,USD,4.8 out of 5 stars,15704,"[""Books"",""Literature & Fiction"",""Action & Adventure""]","[{""category"":""Books / Science Fiction & Fantasy / Fantasy / Military"",""rank"":54}]",2021-12-21T23:33:59.905Z,https://www.amazon.com/dp/1250297141
1250063167,1250063167,"Ruin and Rising (The Shadow and Bone Trilogy, 3)",Leigh Bardugo,In Stock.,3.22,10.99,7.77,USD,4.6 out of 5 stars,14762,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy""]","[{""category"":""Books / Teens / Science Fiction & Fantasy"",""rank"":79},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy"",""rank"":62},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Epic"",""rank"":18},{""category"":""Books / Teens / Science Fiction & Fantasy / Fantasy / Fairy Tales & Folklore"",""rank"":6}]",2021-12-21T23:37:34.082Z,https://www.amazon.com/dp/1250063167
1250301696,1250301696,The Silent Patient,Alex Michaelides,In Stock.,14.0,26.99,12.99,USD,4.5 out of 5 stars,92537,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense"",""rank"":28},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense"",""rank"":26},{""category"":""Books / Literature & Fiction"",""rank"":94},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime"",""rank"":16},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Psychological Thrillers"",""rank"":6},{""category"":""Books / Literature & Fiction / Genre Fiction"",""rank"":54},{""category"":""Books / Literature & Fiction / Genre Fiction / Psychological"",""rank"":4},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime / Murder"",""rank"":6}]",2021-12-21T23:34:07.505Z,https://www.amazon.com/dp/1250301696
125030170X,125030170X,The Silent Patient,Alex Michaelides,In Stock.,4.67,17.99,13.32,USD,4.5 out of 5 stars,92537,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]","[{""category"":""Books / Mystery, Thriller & Suspense"",""rank"":57},{""category"":""Books / Reference"",""rank"":73},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime"",""rank"":33},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Domestic"",""rank"":10},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Psychological Thrillers"",""rank"":12},{""category"":""Books / Literature & Fiction / Genre Fiction / Psychological"",""rank"":9},{""category"":""Books / Mystery, Thriller & Suspense / Thrillers & Suspense / Crime / Murder"",""rank"":14}]",2021-12-21T23:33:48.221Z,https://www.amazon.com/dp/125030170X
